行业名称,股票代码,股票名称,起始日期,结束日期
轻工制造,603899,晨光文具,2015/11/2 0:00,
商业贸易,000058,深赛格,2014/1/1 0:00,
商业贸易,000061,农产品,2015/11/3 0:00,
商业贸易,000062,深圳华强,2015/10/31 0:00,
商业贸易,000151,中成股份,2010/10/8 0:00,
商业贸易,000408,金谷源,2015/12/30 0:00,
商业贸易,000416,民生控股,2014/1/1 0:01,
商业贸易,000417,合肥百货,2015/10/31 0:00,
商业贸易,000419,通程控股,2014/1/1 0:01,
商业贸易,000501,鄂武商A,2015/10/31 0:00,
商业贸易,000516,国际医学,2015/11/2 0:00,
商业贸易,000560,昆百大A,2014/1/1 0:01,
商业贸易,000564,西安民生,2014/1/1 0:01,
商业贸易,000626,如意集团,2011/10/10 0:00,
商业贸易,000715,中兴商业,2014/1/1 0:01,
商业贸易,000759,中百集团,2015/10/31 0:00,
商业贸易,000785,武汉中商,2014/1/1 0:01,
商业贸易,000829,天音控股,2014/1/1 0:01,
商业贸易,000861,海印股份,2015/10/31 0:00,
商业贸易,000882,华联股份,2014/1/1 0:01,
商业贸易,000889,茂业通信,2014/7/1 0:00,
商业贸易,000987,广州友谊,2015/10/31 0:00,
商业贸易,002024,苏宁云商,2015/10/31 0:00,
商业贸易,002091,江苏国泰,2015/10/31 0:00,
商业贸易,002102,冠福股份,2014/7/1 0:00,
商业贸易,002187,广百股份,2015/10/31 0:00,
商业贸易,002251,步步高,2015/10/31 0:00,
商业贸易,002264,新华都,2014/1/1 0:01,
商业贸易,002277,友阿股份,2015/10/31 0:00,
商业贸易,002336,人人乐,2014/1/1 0:01,
商业贸易,002344,海宁皮城,2016/1/7 0:00,
商业贸易,002416,爱施德,2015/10/31 0:00,
商业贸易,002419,天虹商场,2014/1/1 0:01,
商业贸易,002561,徐家汇,2014/1/1 0:01,
商业贸易,002697,红旗连锁,2015/10/31 0:00,
商业贸易,300022,吉峰农机,2015/11/3 0:00,
商业贸易,300413,快乐购,2016/2/19 0:00,
商业贸易,600058,五矿发展,2008/6/2 0:00,
商业贸易,600082,海泰发展,2015/10/1 0:00,
商业贸易,600120,浙江东方,2016/2/18 0:00,
商业贸易,600122,宏图高科,2015/10/31 0:00,
商业贸易,600128,弘业股份,2008/6/2 0:00,
商业贸易,600241,时代万恒,2008/6/2 0:00,
商业贸易,600247,*ST成城,2009/6/1 0:00,
商业贸易,600250,南纺股份,2008/6/2 0:00,
商业贸易,600278,东方创业,2008/6/2 0:00,
商业贸易,600280,中央商场,2015/10/31 0:00,
商业贸易,600287,江苏舜天,2008/6/2 0:00,
商业贸易,600306,商业城,2014/1/1 0:01,
商业贸易,600327,大东方,2015/10/31 0:00,
商业贸易,600361,华联综超,2014/1/1 0:01,
商业贸易,600415,小商品城,2015/11/3 0:00,
商业贸易,600515,海航基础,2014/1/1 0:01,
商业贸易,600605,汇通能源,2008/6/2 0:00,
商业贸易,600628,新世界,2015/10/31 0:00,
商业贸易,600655,豫园商城,2015/10/31 0:00,
商业贸易,600682,南京新百,2015/10/31 0:00,
商业贸易,600693,东百集团,2014/1/1 0:01,
商业贸易,600694,大商股份,2014/1/1 0:01,
商业贸易,600697,欧亚集团,2015/10/31 0:00,
商业贸易,600704,物产中大,2016/2/19 0:00,
商业贸易,600712,南宁百货,2014/1/1 0:01,
商业贸易,600723,首商股份,2014/1/1 0:01,
商业贸易,600729,重庆百货,2015/11/3 0:00,
商业贸易,600735,新华锦,2011/10/10 0:00,
商业贸易,600738,兰州民百,2014/1/1 0:01,
商业贸易,600739,辽宁成大,2016/4/13 0:00,
商业贸易,600755,厦门国贸,2008/6/2 0:00,
商业贸易,600774,汉商集团,2014/1/1 0:01,
商业贸易,600778,友好集团,2015/10/31 0:00,
商业贸易,600785,新华百货,2014/1/1 0:01,
商业贸易,600790,轻纺城,2014/1/1 0:01,
商业贸易,600814,杭州解百,2014/1/1 0:01,
商业贸易,600821,津劝业,2014/1/1 0:01,
商业贸易,600822,上海物贸,2008/6/2 0:00,
商业贸易,600824,益民集团,2015/10/31 0:00,
商业贸易,600826,兰生股份,2016/2/19 0:00,
商业贸易,600827,百联股份,2015/10/31 0:00,
商业贸易,600828,茂业商业,2015/10/31 0:00,
商业贸易,600838,上海九百,2014/1/1 0:01,
商业贸易,600857,宁波中百,2009/6/1 0:00,
商业贸易,600858,银座股份,2015/10/31 0:00,
商业贸易,600859,王府井,2015/10/31 0:00,
商业贸易,600861,北京城乡,2014/1/1 0:01,
商业贸易,600865,百大集团,2015/10/31 0:00,
商业贸易,600891,秋林集团,2014/1/1 0:01,
商业贸易,600898,三联商社,2014/1/1 0:01,
商业贸易,600981,汇鸿集团,2008/6/2 0:00,
商业贸易,601010,文峰股份,2014/1/1 0:01,
商业贸易,601116,三江购物,2014/1/1 0:01,
商业贸易,601933,永辉超市,2015/10/31 0:00,
商业贸易,603123,翠微股份,2014/1/1 0:01,
食品饮料,000019,深深宝A,2016/2/19 0:00,
食品饮料,000557,*ST广夏,2015/10/26 0:00,
食品饮料,000568,泸州老窖,2016/4/8 11:22,
食品饮料,000596,古井贡酒,2016/4/8 11:22,
食品饮料,000716,黑芝麻,2016/3/10 15:25,
食品饮料,000729,燕京啤酒,2015/10/16 0:00,
食品饮料,000752,西藏发展,2016/3/10 15:25,
食品饮料,000796,凯撒旅游,2015/11/2 0:00,
食品饮料,000799,*ST酒鬼,2015/10/26 0:00,
食品饮料,000848,承德露露,2008/6/2 0:00,
食品饮料,000858,五粮液,2016/3/28 0:00,
食品饮料,000860,顺鑫农业,2016/1/4 0:00,
食品饮料,000869,张裕A,2015/10/26 0:00,
食品饮料,000895,双汇发展,2011/10/10 0:00,
食品饮料,000929,兰州黄河,2008/6/2 0:00,
食品饮料,000995,*ST皇台,2015/10/26 0:00,
食品饮料,002216,三全食品,2015/8/14 0:00,
食品饮料,002304,洋河股份,2016/4/8 11:22,
食品饮料,002329,皇氏集团,2015/8/4 18:11,
食品饮料,002330,得利斯,2015/11/17 14:42,
食品饮料,002387,黑牛食品,2015/7/14 0:00,
食品饮料,002461,珠江啤酒,2016/3/10 15:25,
食品饮料,002481,双塔食品,2016/2/19 0:00,
食品饮料,002495,佳隆股份,2011/10/10 0:00,
食品饮料,002507,涪陵榨菜,2011/10/10 0:00,
食品饮料,002515,金字火腿,2011/10/10 0:00,
食品饮料,002525,胜景山河,2015/10/26 0:00,
食品饮料,002557,洽洽食品,2016/3/1 0:00,
食品饮料,002568,百润股份,2015/10/26 0:00,
食品饮料,002570,贝因美,2016/3/10 15:25,
食品饮料,002582,好想你,2016/2/15 0:00,
食品饮料,002646,青青稞酒,2015/10/26 0:00,
食品饮料,002650,加加食品,2015/8/14 0:00,
食品饮料,002661,克明面业,2012/3/5 0:00,
食品饮料,002695,煌上煌,2016/3/10 15:25,
食品饮料,002702,海欣食品,2012/9/26 0:00,
食品饮料,002719,麦趣尔,2016/3/10 15:25,
食品饮料,002726,龙大肉食,2014/6/20 0:00,
食品饮料,002732,燕塘乳业,2016/3/10 15:25,
食品饮料,002770,科迪乳业,2015/6/18 0:00,
食品饮料,300146,汤臣倍健,2016/3/4 13:08,
食品饮料,600059,古越龙山,2015/10/26 0:00,
食品饮料,600073,上海梅林,2016/3/10 15:25,
食品饮料,600084,中葡股份,2015/10/26 0:00,
食品饮料,600090,啤酒花,2015/10/26 0:00,
食品饮料,600132,重庆啤酒,2015/10/26 0:00,
食品饮料,600186,莲花健康,2015/11/3 0:00,
食品饮料,600197,伊力特,2015/10/26 0:00,
食品饮料,600199,金种子酒,2015/10/26 0:00,
食品饮料,600238,海南椰岛,2015/10/26 0:00,
食品饮料,600300,维维股份,2016/3/10 15:25,
食品饮料,600305,恒顺醋业,2016/3/10 15:25,
食品饮料,600365,通葡股份,2015/10/26 0:00,
食品饮料,600429,三元股份,2016/1/13 11:11,
食品饮料,600519,贵州茅台,2016/3/28 0:00,
食品饮料,600543,莫高股份,2015/10/26 0:00,
食品饮料,600559,老白干酒,2015/10/26 0:00,
食品饮料,600573,惠泉啤酒,2015/10/26 0:00,
食品饮料,600597,光明乳业,2011/10/10 0:00,
食品饮料,600600,青岛啤酒,2008/6/2 0:00,
食品饮料,600616,金枫酒业,2011/10/10 0:00,
食品饮料,600702,沱牌舍得,2015/10/26 0:00,
食品饮料,600779,*ST水井,2016/4/8 11:22,
食品饮料,600809,山西汾酒,2016/1/26 0:00,
食品饮料,600866,星湖科技,2011/10/10 0:00,
食品饮料,600872,中炬高新,2011/10/10 0:00,
食品饮料,600873,梅花生物,2015/11/3 0:00,
食品饮料,600887,伊利股份,2011/10/10 0:00,
食品饮料,601579,会稽山,2015/10/26 0:00,
食品饮料,603020,爱普股份,2016/3/10 15:25,
食品饮料,603027,千禾味业,2016/3/4 0:00,
食品饮料,603198,迎驾贡酒,2016/4/8 11:22,
食品饮料,603288,海天味业,2016/3/10 0:00,
食品饮料,603369,今世缘,2016/4/8 11:22,
食品饮料,603589,口子窖,2015/6/18 0:00,
食品饮料,603696,安记食品,2015/12/23 0:00,
食品饮料,603866,桃李面包,2015/12/24 0:00,
食品饮料,603919,金徽酒,2016/3/4 0:00,
通信,000032,深桑达A,2015/10/31 0:00,
通信,000063,中兴通讯,2015/11/3 0:00,
通信,000070,特发信息,2016/2/19 0:00,
通信,000547,航天发展,2015/10/26 0:00,
通信,000561,烽火电子,2014/1/1 0:01,
通信,000586,汇源通信,2014/1/1 0:01,
通信,000836,鑫茂科技,2015/10/1 0:00,
通信,000851,高鸿股份,2015/11/3 0:00,
通信,002017,东信和平,2015/11/6 9:16,
通信,002089,新海宜,2015/11/3 0:00,
通信,002093,国脉科技,2014/1/1 0:01,
通信,002104,恒宝股份,2015/11/3 0:00,
通信,002115,三维通信,2016/2/4 1:32,
通信,002194,武汉凡谷,2016/2/4 1:32,
通信,002231,奥维通信,2015/8/4 0:00,
通信,002281,光迅科技,2016/2/4 1:32,
通信,002313,日海通讯,2015/10/31 0:00,
通信,002316,键桥通讯,2015/11/3 0:00,
通信,002396,星网锐捷,2016/2/4 1:32,
通信,002417,三元达,2014/1/1 0:01,
通信,002446,盛路通信,2015/11/3 0:00,
通信,002465,海格通信,2015/11/3 0:00,
通信,002467,二六三,2015/8/14 0:00,
通信,002491,通鼎互联,2015/10/31 0:00,
通信,002544,杰赛科技,2014/1/1 0:01,
通信,002583,海能达,2015/12/26 14:10,
通信,300017,网宿科技,2015/11/3 0:00,
通信,300025,华星创业,2014/1/1 0:01,
通信,300028,金亚科技,2015/11/2 0:00,
通信,300038,梅泰诺,2015/11/3 0:00,
通信,300050,世纪鼎利,2015/11/3 0:00,
通信,300081,恒信移动,2014/1/1 0:01,
通信,300098,高新兴,2015/8/4 0:00,
通信,300134,大富科技,2015/11/3 0:00,
通信,300205,天喻信息,2015/10/31 0:00,
通信,300211,亿通科技,2014/1/1 0:01,
通信,300213,佳讯飞鸿,2016/2/4 1:32,
通信,300250,初灵信息,2015/11/3 0:00,
通信,300252,金信诺,2015/11/3 0:00,
通信,300292,吴通控股,2015/12/26 14:10,
通信,300299,富春通信,2015/11/2 0:00,
通信,300310,宜通世纪,2015/11/3 0:00,
通信,300312,邦讯技术,2015/11/3 0:00,
通信,300353,东土科技,2016/2/4 1:32,
通信,300467,迅游科技,2015/11/3 0:00,
通信,600050,中国联通,2015/11/3 0:00,
通信,600076,康欣新材,2014/7/1 0:00,
通信,600105,永鼎股份,2015/10/31 0:00,
通信,600130,波导股份,2014/1/1 0:01,
通信,600198,大唐电信,2015/11/3 0:00,
通信,600289,亿阳信通,2015/11/3 0:00,
通信,600345,长江通信,2014/1/1 0:01,
通信,600355,精伦电子,2014/1/1 0:01,
通信,600485,信威集团,2015/11/3 0:00,
通信,600487,亨通光电,2015/11/3 0:00,
通信,600498,烽火通信,2015/11/3 0:00,
通信,600522,中天科技,2015/10/26 0:00,
通信,600775,南京熊猫,2015/11/3 0:00,
通信,600776,东方通信,2014/1/1 0:00,
通信,603118,共进股份,2015/11/3 0:00,
通信,603703,盛洋科技,2015/11/3 0:00,
休闲服务,000007,全新好,2015/10/16 0:00,
休闲服务,000428,华天酒店,2016/3/21 13:33,
休闲服务,000430,张家界,2015/11/2 0:00,
休闲服务,000524,岭南控股,2015/11/2 0:00,
休闲服务,000610,西安旅游,2016/2/19 0:00,
休闲服务,000613,大东海A,2016/2/19 0:00,
休闲服务,000721,西安饮食,2016/2/19 0:00,
休闲服务,000802,北京文化,2015/11/2 0:00,
休闲服务,000888,峨眉山A,2015/8/14 0:00,
休闲服务,000978,桂林旅游,2015/8/14 0:00,
休闲服务,002033,丽江旅游,2015/11/2 0:00,
休闲服务,002059,云南旅游,2016/2/19 0:00,
休闲服务,002159,三特索道,2015/11/2 0:00,
休闲服务,002186,全聚德,2015/11/2 0:00,
休闲服务,002306,*ST云网,2015/11/3 0:00,
休闲服务,002558,世纪游轮,2016/2/19 0:00,
休闲服务,002707,众信旅游,2015/11/2 0:00,
休闲服务,300144,宋城演艺,2015/8/14 0:00,
休闲服务,300178,腾邦国际,2015/11/2 0:00,
休闲服务,600054,黄山旅游,2015/11/2 0:00,
休闲服务,600138,中青旅,2015/8/14 0:00,
休闲服务,600258,首旅酒店,2015/8/14 0:00,
休闲服务,600358,国旅联合,2015/10/8 11:11,
休闲服务,600593,大连圣亚,2016/2/19 0:00,
休闲服务,600640,号百控股,2015/10/31 0:00,
休闲服务,600706,曲江文旅,2015/11/3 0:00,
休闲服务,600749,西藏旅游,2016/2/19 0:00,
休闲服务,600754,锦江股份,2015/8/25 0:00,
休闲服务,601007,金陵饭店,2015/11/2 0:00,
休闲服务,601888,中国国旅,2015/11/2 0:00,
休闲服务,603099,长白山,2015/11/3 0:00,
休闲服务,603199,九华旅游,2015/11/2 0:00,
休闲服务,603869,北部湾旅,2015/11/2 0:00,
医药生物,000004,国农科技,2009/6/1 0:00,
医药生物,000028,国药一致,2015/11/2 0:00,
医药生物,000078,海王生物,2008/6/2 0:00,
医药生物,000150,宜华健康,2015/11/2 0:00,
医药生物,000153,丰原药业,2008/6/2 0:00,
医药生物,000403,ST生化,2008/6/2 0:00,
医药生物,000411,英特集团,2015/11/2 0:00,
医药生物,000423,东阿阿胶,2015/11/2 0:00,
医药生物,000513,丽珠集团,2015/11/2 0:00,
医药生物,000518,四环生物,2011/10/10 0:00,
医药生物,000538,云南白药,2015/11/2 0:00,
医药生物,000566,海南海药,2008/6/2 0:00,
医药生物,000590,启迪古汉,2008/6/2 0:00,
医药生物,000591,太阳能,2016/1/13 15:41,
医药生物,000597,东北制药,2015/11/2 0:00,
医药生物,000606,*ST明胶,2011/10/10 0:00,
医药生物,000623,吉林敖东,2015/1/18 0:08,
医药生物,000650,仁和药业,2008/6/2 0:00,
医药生物,000661,长春高新,2015/11/2 0:00,
医药生物,000705,浙江震元,2008/6/2 0:00,
医药生物,000739,普洛药业,2008/6/2 0:00,
医药生物,000756,新华制药,2008/6/2 0:00,
医药生物,000766,通化金马,2015/11/2 0:00,
医药生物,000788,北大医药,2015/11/2 0:00,
医药生物,000790,华神集团,2008/6/2 0:00,
医药生物,000908,景峰医药,2015/7/1 0:00,
医药生物,000915,山大华特,2016/3/12 14:45,
医药生物,000919,金陵药业,2015/11/2 0:00,
医药生物,000952,广济药业,2015/11/2 0:00,
医药生物,000963,华东医药,2015/11/2 0:00,
医药生物,000989,九芝堂,2008/6/2 0:00,
医药生物,000990,诚志股份,2016/2/19 0:00,
医药生物,000999,华润三九,2015/11/2 0:00,
医药生物,002001,新和成,2016/2/29 0:00,
医药生物,002007,华兰生物,2015/11/2 0:00,
医药生物,002019,亿帆鑫富,2016/1/4 13:03,
医药生物,002020,京新药业,2016/3/29 12:38,
医药生物,002022,科华生物,2015/11/2 0:00,
医药生物,002030,达安基因,2015/11/2 0:00,
医药生物,002038,双鹭药业,2016/1/4 0:00,
医药生物,002099,海翔药业,2008/6/2 0:00,
医药生物,002107,沃华医药,2008/6/2 0:00,
医药生物,002118,紫鑫药业,2016/2/19 0:00,
医药生物,002166,莱茵生物,2008/6/2 0:00,
医药生物,002198,嘉应制药,2015/8/4 0:00,
医药生物,002219,恒康医疗,2016/2/19 0:00,
医药生物,002223,鱼跃医疗,2015/11/2 0:00,
医药生物,002252,上海莱士,2015/11/2 0:00,
医药生物,002262,恩华药业,2015/11/2 0:00,
医药生物,002275,桂林三金,2015/11/2 0:00,
医药生物,002287,奇正藏药,2009/8/12 0:00,
医药生物,002294,信立泰,2015/11/2 0:00,
医药生物,002317,众生药业,2015/11/2 0:00,
医药生物,002332,仙琚制药,2015/11/2 0:00,
医药生物,002349,精华制药,2015/11/2 0:00,
医药生物,002365,永安药业,2010/2/9 0:00,
医药生物,002370,亚太药业,2010/2/23 0:00,
医药生物,002390,信邦制药,2016/2/19 0:00,
医药生物,002393,力生制药,2010/4/6 0:00,
医药生物,002399,海普瑞,2012/7/2 0:00,
医药生物,002412,汉森制药,2015/11/2 0:00,
医药生物,002422,科伦药业,2015/11/2 0:00,
医药生物,002424,贵州百灵,2010/5/20 0:00,
医药生物,002432,九安医疗,2010/5/25 0:00,
医药生物,002433,太安堂,2015/10/31 0:00,
医药生物,002437,誉衡药业,2015/11/2 0:00,
医药生物,002462,嘉事堂,2015/11/2 0:00,
医药生物,002550,千红制药,2012/7/2 0:00,
医药生物,002551,尚荣医疗,2015/11/2 0:00,
医药生物,002566,益盛药业,2016/2/19 0:00,
医药生物,002589,瑞康医药,2015/11/10 0:00,
医药生物,002603,以岭药业,2015/11/2 0:00,
医药生物,002626,金达威,2011/10/19 0:00,
医药生物,002644,佛慈制药,2015/10/16 0:00,
医药生物,002653,海思科,2015/11/2 0:00,
医药生物,002675,东诚药业,2015/11/2 0:00,
医药生物,002693,双成药业,2012/7/31 0:00,
医药生物,002710,慈铭体检,2014/1/8 0:01,
医药生物,002727,一心堂,2015/11/2 0:00,
医药生物,002728,台城制药,2014/7/31 0:00,
医药生物,002737,葵花药业,2014/12/19 0:00,
医药生物,002750,龙津药业,2015/3/16 0:00,
医药生物,002758,华通医药,2015/5/25 0:00,
医药生物,002773,康弘药业,2015/11/2 0:00,
医药生物,002788,鹭燕医药,2016/1/25 0:00,
医药生物,300003,乐普医疗,2015/11/2 0:00,
医药生物,300006,莱美药业,2015/11/2 0:00,
医药生物,300009,安科生物,2009/10/22 0:00,
医药生物,300015,爱尔眼科,2015/11/2 0:00,
医药生物,300016,北陆药业,2015/11/2 0:00,
医药生物,300026,红日药业,2015/11/2 0:00,
医药生物,300030,阳普医疗,2015/11/2 0:00,
医药生物,300039,上海凯宝,2015/11/2 0:00,
医药生物,300049,福瑞股份,2015/11/2 0:00,
医药生物,300086,康芝药业,2015/11/2 0:00,
医药生物,300110,华仁药业,2015/10/31 0:00,
医药生物,300122,智飞生物,2015/11/2 0:00,
医药生物,300142,沃森生物,2015/11/2 0:00,
医药生物,300147,香雪制药,2010/12/6 0:00,
医药生物,300158,振东制药,2010/12/27 0:00,
医药生物,300171,东富龙,2015/11/2 0:00,
医药生物,300181,佐力药业,2016/3/7 11:19,
医药生物,300194,福安药业,2011/3/14 0:00,
医药生物,300199,翰宇药业,2015/8/4 0:00,
医药生物,300204,舒泰神,2015/11/2 0:00,
医药生物,300206,理邦仪器,2015/11/2 0:00,
医药生物,300216,千山药机,2011/5/3 0:00,
医药生物,300233,金城医药,2011/6/14 0:00,
医药生物,300238,冠昊生物,2015/11/2 0:00,
医药生物,300239,东宝生物,2011/6/27 0:00,
医药生物,300244,迪安诊断,2015/11/2 0:00,
医药生物,300246,宝莱特,2015/11/2 16:43,
医药生物,300254,仟源医药,2011/8/8 0:00,
医药生物,300255,常山药业,2015/11/2 0:00,
医药生物,300261,雅本化学,2011/8/29 0:00,
医药生物,300267,尔康制药,2011/9/15 0:00,
医药生物,300273,和佳股份,2015/11/2 0:00,
医药生物,300289,利德曼,2016/2/19 0:00,
医药生物,300294,博雅生物,2012/2/29 0:00,
医药生物,300298,三诺生物,2015/11/2 0:00,
医药生物,300314,戴维医疗,2012/4/24 0:00,
医药生物,300318,博晖创新,2012/5/15 0:00,
医药生物,300326,凯利泰,2015/11/2 0:00,
医药生物,300347,泰格医药,2015/11/2 0:00,
医药生物,300357,我武生物,2014/1/8 0:01,
医药生物,300358,楚天科技,2015/11/2 0:00,
医药生物,300361,奥赛康,2014/1/8 0:01,
医药生物,300363,博腾股份,2014/1/8 0:01,
医药生物,300381,溢多利,2016/2/19 0:00,
医药生物,300396,迪瑞医疗,2014/9/10 0:00,
医药生物,300401,花园生物,2014/9/26 0:00,
医药生物,300404,博济医药,2015/11/2 0:00,
医药生物,300406,九强生物,2014/10/24 0:00,
医药生物,300412,迦南科技,2014/12/19 0:00,
医药生物,300436,广生堂,2015/11/2 0:00,
医药生物,300439,美康生物,2015/11/2 0:00,
医药生物,300452,山河药辅,2015/5/6 0:00,
医药生物,300453,三鑫医疗,2015/5/6 0:00,
医药生物,300463,迈克生物,2015/11/2 0:00,
医药生物,300482,万孚生物,2015/6/16 0:00,
医药生物,300485,赛升药业,2015/6/16 0:00,
医药生物,300497,富祥股份,2015/12/24 0:00,
医药生物,600055,华润万东,2008/6/2 0:00,
医药生物,600056,中国医药,2014/7/1 0:00,
医药生物,600062,华润双鹤,2015/11/2 0:00,
医药生物,600079,人福医药,2015/11/2 0:00,
医药生物,600080,金花股份,2008/6/2 0:00,
医药生物,600085,同仁堂,2015/11/2 0:00,
医药生物,600129,太极集团,2008/6/2 0:00,
医药生物,600161,天坛生物,2015/11/2 0:00,
医药生物,600196,复星医药,2015/11/2 0:00,
医药生物,600211,西藏药业,2015/11/2 0:00,
医药生物,600216,浙江医药,2008/6/2 0:00,
医药生物,600222,太龙药业,2015/11/2 0:00,
医药生物,600252,中恒集团,2011/10/10 0:00,
医药生物,600267,海正药业,2015/11/2 0:00,
医药生物,600276,恒瑞医药,2015/11/2 0:00,
医药生物,600285,羚锐制药,2015/11/2 0:00,
医药生物,600329,中新药业,2015/11/2 0:00,
医药生物,600332,白云山,2015/11/2 0:00,
医药生物,600351,亚宝药业,2008/6/2 0:00,
医药生物,600380,健康元,2015/11/3 0:00,
医药生物,600385,山东金泰,2013/7/1 0:00,
医药生物,600420,现代制药,2015/11/2 0:00,
医药生物,600422,昆药集团,2008/6/2 0:00,
医药生物,600436,片仔癀,2015/11/2 0:00,
医药生物,600466,蓝光发展,2008/6/2 0:00,
医药生物,600479,千金药业,2015/11/2 0:00,
医药生物,600488,天药股份,2008/6/2 0:00,
医药生物,600511,国药股份,2015/11/2 0:00,
医药生物,600513,联环药业,2008/6/2 0:00,
医药生物,600518,康美药业,2015/11/12 0:00,
医药生物,600521,华海药业,2015/11/2 0:00,
医药生物,600529,山东药玻,2008/6/2 0:00,
医药生物,600530,交大昂立,2008/6/2 0:00,
医药生物,600535,天士力,2015/11/2 0:00,
医药生物,600557,康缘药业,2015/11/2 0:00,
医药生物,600566,济川药业,2014/7/1 0:00,
医药生物,600572,康恩贝,2015/11/2 0:00,
医药生物,600587,新华医疗,2015/11/2 0:00,
医药生物,600594,益佰制药,2015/11/2 0:00,
医药生物,600613,神奇制药,2008/6/2 0:00,
医药生物,600645,中源协和,2008/6/2 0:00,
医药生物,600664,哈药股份,2015/8/4 0:00,
医药生物,600666,奥瑞德,2015/11/2 0:00,
医药生物,600671,天目药业,2008/6/2 0:00,
医药生物,600713,南京医药,2008/6/2 0:00,
医药生物,600750,江中药业,2015/11/2 0:00,
医药生物,600763,通策医疗,2015/11/2 0:00,
医药生物,600771,广誉远,2008/6/2 0:00,
医药生物,600781,辅仁药业,2008/6/2 0:00,
医药生物,600789,鲁抗医药,2011/10/10 0:00,
医药生物,600796,钱江生化,2008/6/2 0:00,
医药生物,600812,华北制药,2008/6/2 0:00,
医药生物,600829,人民同泰,2015/11/2 0:00,
医药生物,600833,第一医药,2008/6/2 0:00,
医药生物,600867,通化东宝,2015/12/2 0:00,
医药生物,600976,健民集团,2015/11/2 0:00,
医药生物,600993,马应龙,2008/6/2 0:00,
医药生物,600998,九州通,2015/11/2 0:00,
医药生物,601607,上海医药,2015/11/2 0:00,
医药生物,603108,润达医疗,2015/5/25 0:00,
医药生物,603168,莎普爱思,2014/6/20 0:00,
医药生物,603222,济民制药,2015/2/15 0:00,
医药生物,603309,维力医疗,2015/2/15 0:00,
医药生物,603368,柳州医药,2015/11/2 0:00,
医药生物,603456,九洲药业,2015/8/4 0:00,
医药生物,603520,司太立,2016/3/4 0:00,
医药生物,603567,珍宝岛,2015/11/2 0:00,
医药生物,603669,灵康药业,2015/5/25 0:00,
医药生物,603883,老百姓,2016/2/19 0:00,
医药生物,603939,益丰药房,2016/3/29 12:38,
医药生物,603998,方盛制药,2014/11/25 0:00,
银行,000001,平安银行,2016/1/10 1:32,
银行,002142,宁波银行,2015/11/2 0:00,
银行,600000,浦发银行,2015/11/2 0:00,
银行,600015,华夏银行,2015/11/2 0:00,
银行,600016,民生银行,2016/1/22 0:00,
银行,600036,招商银行,2016/1/22 0:00,
银行,601009,南京银行,2015/11/2 0:00,
银行,601166,兴业银行,2016/1/22 0:00,
银行,601169,北京银行,2015/11/2 0:00,
银行,601288,农业银行,2016/1/10 1:32,
银行,601328,交通银行,2015/11/2 0:00,
银行,601398,工商银行,2016/1/22 0:00,
银行,601818,光大银行,2016/1/10 1:32,
银行,601939,建设银行,2016/1/10 1:32,
银行,601988,中国银行,2016/1/10 1:32,
银行,601998,中信银行,2016/1/10 1:32,
有色金属,000008,神州高铁,2015/10/26 0:00,
有色金属,000060,中金岭南,2015/7/28 0:00,
有色金属,000426,兴业矿业,2015/7/29 0:00,
有色金属,000506,中润资源,2015/7/29 0:00,
有色金属,000511,烯碳新材,2015/10/1 0:00,
有色金属,000519,江南红箭,2015/7/1 0:00,
有色金属,000603,盛达矿业,2015/7/29 0:00,
有色金属,000612,焦作万方,2015/7/29 0:00,
有色金属,000630,铜陵有色,2015/7/29 0:00,
有色金属,000633,合金投资,2015/7/29 0:00,
有色金属,000657,中钨高新,2015/10/28 0:00,
有色金属,000688,建新矿业,2014/1/1 0:01,
有色金属,000693,华泽钴镍,2015/7/29 0:00,
有色金属,000697,炼石有色,2015/7/29 0:00,
有色金属,000751,锌业股份,2015/7/29 0:00,
有色金属,000758,中色股份,2015/10/28 0:00,
有色金属,000795,英洛华,2015/12/24 22:40,
有色金属,000807,云铝股份,2015/7/29 0:00,
有色金属,000813,天山纺织,2015/11/3 0:00,
有色金属,000831,*ST五稀,2015/10/28 0:00,
有色金属,000878,云南铜业,2015/7/29 0:00,
有色金属,000960,锡业股份,2015/10/31 0:00,
有色金属,000962,东方钽业,2015/7/29 0:00,
有色金属,000969,安泰科技,2011/10/10 0:00,
有色金属,000970,中科三环,2015/7/28 0:00,
有色金属,000975,银泰资源,2015/10/28 0:00,
有色金属,002057,中钢天源,2015/7/29 0:00,
有色金属,002114,罗平锌电,2015/7/29 0:00,
有色金属,002130,沃尔核材,2016/2/19 0:00,
有色金属,002149,西部材料,2016/2/19 0:00,
有色金属,002155,湖南黄金,2015/7/29 0:00,
有色金属,002160,常铝股份,2015/7/29 0:00,
有色金属,002167,东方锆业,2015/10/31 0:00,
有色金属,002171,楚江新材,2015/10/28 0:00,
有色金属,002182,云海金属,2015/7/29 0:00,
有色金属,002203,海亮股份,2015/7/29 0:00,
有色金属,002237,恒邦股份,2015/7/29 0:00,
有色金属,002295,精艺股份,2015/7/29 0:00,
有色金属,002340,格林美,2015/10/28 0:00,
有色金属,002378,章源钨业,2015/7/29 0:00,
有色金属,002379,鲁丰环保,2014/1/1 0:01,
有色金属,002428,云南锗业,2015/7/29 0:00,
有色金属,002460,赣锋锂业,2015/10/28 0:00,
有色金属,002466,天齐锂业,2015/10/28 0:00,
