,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,information,long_exposure,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,puyh,returns,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2015-02-18 21:00:00,0.0,0.0,-0.0207,0.882952181142,0.159837570547,0.0,0.0,100000.0,0.0,0.0,-0.0207,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2015-02-18 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2015-02-18 00:00:00+0000', tz='UTC', offset='C'), 'id': 'd28abd64211344ca928aabe00f4458e8', 'filled': 0}]",2015-02-18 21:00:00+00:00,2015-02,2015-02-18 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,1290,[],0.0207
2015-02-19 21:00:00,0.0,0.0,-0.0211,0.880952377494,0.159777176643,0.0,0.0,100000.0,0.0,0.0,-0.0211,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2015-02-19 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2015-02-19 00:00:00+0000', tz='UTC', offset='C'), 'id': 'bc393ba3d8cd43b3982fa7600b2b1d2a', 'filled': 0}]",2015-02-19 21:00:00+00:00,2015-02,2015-02-19 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,1291,[],0.0211
2015-02-20 21:00:00,0.0,0.0,-0.0213,0.892476095794,0.15973433749,0.0,0.0,100000.0,0.0,0.0,-0.0213,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2015-02-20 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2015-02-20 00:00:00+0000', tz='UTC', offset='C'), 'id': '4efd967efb734b4dbc401ad1b9607f65', 'filled': 0}]",2015-02-20 21:00:00+00:00,2015-02,2015-02-20 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,1292,[],0.0213
2015-02-23 21:00:00,0.0,0.0,-0.0206,0.891902033366,0.159672947576,0.0,0.0,100000.0,0.0,0.0,-0.0206,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2015-02-23 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2015-02-23 00:00:00+0000', tz='UTC', offset='C'), 'id': '91aa6fd3466c4919b18a8502b61d8d1f', 'filled': 0}]",2015-02-23 21:00:00+00:00,2015-02,2015-02-23 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,1293,[],0.0206
2015-02-24 21:00:00,0.0,0.0,-0.0199,0.897121357306,0.159614183235,0.0,0.0,100000.0,0.0,0.0,-0.0199,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2015-02-24 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2015-02-24 00:00:00+0000', tz='UTC', offset='C'), 'id': 'ec873736ab38445b835182cef413f806', 'filled': 0}]",2015-02-24 21:00:00+00:00,2015-02,2015-02-24 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,1294,[],0.0199
2015-02-25 21:00:00,0.0,0.0,-0.0196,0.895668686662,0.159553545206,0.0,0.0,100000.0,0.0,0.0,-0.0196,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2015-02-25 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2015-02-25 00:00:00+0000', tz='UTC', offset='C'), 'id': '6262fde70e274a5ba4f0fdef5156e938', 'filled': 0}]",2015-02-25 21:00:00+00:00,2015-02,2015-02-25 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,1295,[],0.0196
2015-02-26 21:00:00,0.0,0.0,-0.0203,0.892870626338,0.159494418429,0.0,0.0,100000.0,0.0,0.0,-0.0203,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2015-02-26 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2015-02-26 00:00:00+0000', tz='UTC', offset='C'), 'id': 'd4c8b1885b814d00b791b4c31e8138e5', 'filled': 0}]",2015-02-26 21:00:00+00:00,2015-02,2015-02-26 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,1296,[],0.0203
2015-02-27 21:00:00,0.0,0.0,-0.02,0.887274724505,0.159440334489,0.0,0.0,100000.0,0.0,0.0,-0.02,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2015-02-27 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2015-02-27 00:00:00+0000', tz='UTC', offset='C'), 'id': 'ff82f36d3c5d472d8ad9b6c9ebda4888', 'filled': 0}]",2015-02-27 21:00:00+00:00,2015-02,2015-02-27 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,1297,[],0.02
2015-03-02 21:00:00,0.0,0.0,-0.0208,0.898834130188,0.159397851819,0.0,0.0,100000.0,0.0,0.0,-0.0208,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2015-03-02 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2015-03-02 00:00:00+0000', tz='UTC', offset='C'), 'id': '1b2ac10041c545b485b5eed581d46192', 'filled': 0}]",2015-03-02 21:00:00+00:00,2015-03,2015-03-02 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,1298,[],0.0208
2015-03-03 21:00:00,0.0,0.0,-0.0212,0.890216190805,0.159352167439,0.0,0.0,100000.0,0.0,0.0,-0.0212,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2015-03-03 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2015-03-03 00:00:00+0000', tz='UTC', offset='C'), 'id': '7a90a35d7d834fadbf0b610531053aa4', 'filled': 0}]",2015-03-03 21:00:00+00:00,2015-03,2015-03-03 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,1299,[],0.0212
2015-03-04 21:00:00,0.0,0.0,-0.0212,0.881920970466,0.159305602516,0.0,0.0,100000.0,0.0,0.0,-0.0212,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2015-03-04 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2015-03-04 00:00:00+0000', tz='UTC', offset='C'), 'id': 'cdf7c119f65049fe9f8b163d8f5009b7', 'filled': 0}]",2015-03-04 21:00:00+00:00,2015-03,2015-03-04 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,1300,[],0.0212
2015-03-05 21:00:00,0.0,0.0,-0.0211,0.884171898683,0.159244583584,0.0,0.0,100000.0,0.0,0.0,-0.0211,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2015-03-05 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2015-03-05 00:00:00+0000', tz='UTC', offset='C'), 'id': 'b42d3be3acb5474fbb05b7902127899d', 'filled': 0}]",2015-03-05 21:00:00+00:00,2015-03,2015-03-05 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,1301,[],0.0211
2015-03-06 21:00:00,0.0,0.0,-0.0224,0.85746574709,0.159314890248,0.0,0.0,100000.0,0.0,0.0,-0.0224,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2015-03-06 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2015-03-06 00:00:00+0000', tz='UTC', offset='C'), 'id': '606fde5b56f64651a0591765a0539ca5', 'filled': 0}]",2015-03-06 21:00:00+00:00,2015-03,2015-03-06 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,1302,[],0.0224
2015-03-09 20:00:00,0.0,0.0,-0.022,0.864792374456,0.15926079252,0.0,0.0,100000.0,0.0,0.0,-0.022,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2015-03-09 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2015-03-09 00:00:00+0000', tz='UTC', offset='C'), 'id': 'dee65e28124844209b31b23ff88e7240', 'filled': 0}]",2015-03-09 20:00:00+00:00,2015-03,2015-03-09 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,1303,[],0.022
2015-03-10 20:00:00,0.0,0.0,-0.0214,0.833163014973,0.159385226584,0.0,0.0,100000.0,0.0,0.0,-0.0214,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2015-03-10 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2015-03-10 00:00:00+0000', tz='UTC', offset='C'), 'id': '32c402299e674855b16c0033fe544ec3', 'filled': 0}]",2015-03-10 20:00:00+00:00,2015-03,2015-03-10 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,1304,[],0.0214
2015-03-11 20:00:00,0.0,0.0,-0.0211,0.829647595653,0.159327688192,0.0,0.0,100000.0,0.0,0.0,-0.0211,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2015-03-11 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2015-03-11 00:00:00+0000', tz='UTC', offset='C'), 'id': '93ac8026df0f448faf21a96e257c3bd6', 'filled': 0}]",2015-03-11 20:00:00+00:00,2015-03,2015-03-11 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,1305,[],0.0211
2015-03-12 20:00:00,0.0,0.0,-0.021,0.852703789316,0.159355120099,0.0,0.0,100000.0,0.0,0.0,-0.021,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2015-03-12 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2015-03-12 00:00:00+0000', tz='UTC', offset='C'), 'id': '1e6aa489365a45b8b4dae30c90b929dd', 'filled': 0}]",2015-03-12 20:00:00+00:00,2015-03,2015-03-12 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,1306,[],0.021
2015-03-13 20:00:00,0.0,0.0,-0.0213,0.841449149131,0.1593204393,0.0,0.0,100000.0,0.0,0.0,-0.0213,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2015-03-13 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2015-03-13 00:00:00+0000', tz='UTC', offset='C'), 'id': 'f2e0ee36ab084ac58df6034c22baa5c9', 'filled': 0}]",2015-03-13 20:00:00+00:00,2015-03,2015-03-13 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,1307,[],0.0213
2015-03-16 20:00:00,0.0,0.0,-0.021,0.866370716343,0.159361919231,0.0,0.0,100000.0,0.0,0.0,-0.021,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2015-03-16 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2015-03-16 00:00:00+0000', tz='UTC', offset='C'), 'id': '14384c9ba07b470398d7eef1473f49ef', 'filled': 0}]",2015-03-16 20:00:00+00:00,2015-03,2015-03-16 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,1308,[],0.021
2015-03-17 20:00:00,0.0,0.0,-0.0206,0.860174041472,0.15930993541,0.0,0.0,100000.0,0.0,0.0,-0.0206,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2015-03-17 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2015-03-17 00:00:00+0000', tz='UTC', offset='C'), 'id': '82f9393fb8eb487ab06ef3eae72dc754', 'filled': 0}]",2015-03-17 20:00:00+00:00,2015-03,2015-03-17 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,1309,[],0.0206
2015-03-18 20:00:00,0.0,0.0,-0.0193,0.88279082162,0.159330795736,0.0,0.0,100000.0,0.0,0.0,-0.0193,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2015-03-18 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2015-03-18 00:00:00+0000', tz='UTC', offset='C'), 'id': 'dad5b01f1eae48d4b3793ee44ee41d28', 'filled': 0}]",2015-03-18 20:00:00+00:00,2015-03,2015-03-18 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,1310,[],0.0193
2015-03-19 20:00:00,0.0,0.0,-0.0198,0.873616774251,0.15928760635,0.0,0.0,100000.0,0.0,0.0,-0.0198,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2015-03-19 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2015-03-19 00:00:00+0000', tz='UTC', offset='C'), 'id': '4f0aec1f5cf14b2f9a54d29fd2dac8af', 'filled': 0}]",2015-03-19 20:00:00+00:00,2015-03,2015-03-19 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,1311,[],0.0198
2015-03-20 20:00:00,0.0,0.0,-0.0193,0.890503222467,0.159270244416,0.0,0.0,100000.0,0.0,0.0,-0.0193,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2015-03-20 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2015-03-20 00:00:00+0000', tz='UTC', offset='C'), 'id': 'da49c97345f849eb96e87d40e5aa869f', 'filled': 0}]",2015-03-20 20:00:00+00:00,2015-03,2015-03-20 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,1312,[],0.0193
2015-03-23 20:00:00,0.0,0.0,-0.0192,0.88720291211,0.159212673197,0.0,0.0,100000.0,0.0,0.0,-0.0192,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2015-03-23 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2015-03-23 00:00:00+0000', tz='UTC', offset='C'), 'id': '060376afe9974fc687bbb2f190c21989', 'filled': 0}]",2015-03-23 20:00:00+00:00,2015-03,2015-03-23 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,1313,[],0.0192
2015-03-24 20:00:00,0.0,0.0,-0.0188,0.875616577003,0.159178863978,0.0,0.0,100000.0,0.0,0.0,-0.0188,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2015-03-24 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2015-03-24 00:00:00+0000', tz='UTC', offset='C'), 'id': '94e2dbbeaf914674b4294c97c4b0f9f0', 'filled': 0}]",2015-03-24 20:00:00+00:00,2015-03,2015-03-24 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,1314,[],0.0188
2015-03-25 20:00:00,0.0,0.0,-0.0193,0.848309652372,0.159255307756,0.0,0.0,100000.0,0.0,0.0,-0.0193,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2015-03-25 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2015-03-25 00:00:00+0000', tz='UTC', offset='C'), 'id': 'a84f4c2e95324aa3961319b33643588e', 'filled': 0}]",2015-03-25 20:00:00+00:00,2015-03,2015-03-25 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,1315,[],0.0193
2015-03-26 20:00:00,0.0,0.0,-0.0201,0.843915295718,0.159199783888,0.0,0.0,100000.0,0.0,0.0,-0.0201,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2015-03-26 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2015-03-26 00:00:00+0000', tz='UTC', offset='C'), 'id': '8890bd96cfda49828a04d5fcc5ec4375', 'filled': 0}]",2015-03-26 20:00:00+00:00,2015-03,2015-03-26 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,1316,[],0.0201
2015-03-27 20:00:00,0.0,0.0,-0.0195,0.848282722948,0.159141350655,0.0,0.0,100000.0,0.0,0.0,-0.0195,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2015-03-27 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2015-03-27 00:00:00+0000', tz='UTC', offset='C'), 'id': '337e1fff12f846c1bd6f05e503a37dcd', 'filled': 0}]",2015-03-27 20:00:00+00:00,2015-03,2015-03-27 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,1317,[],0.0195
2015-03-30 20:00:00,0.0,0.0,-0.0196,0.870899502199,0.159163442168,0.0,0.0,100000.0,0.0,0.0,-0.0196,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2015-03-30 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2015-03-30 00:00:00+0000', tz='UTC', offset='C'), 'id': '60403b12502a4dc1889d0e4a59c239a6', 'filled': 0}]",2015-03-30 20:00:00+00:00,2015-03,2015-03-30 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,1318,[],0.0196
2015-03-31 20:00:00,0.0,0.0,-0.0194,0.854443491622,0.159155211342,0.0,0.0,100000.0,0.0,0.0,-0.0194,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2015-03-31 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2015-03-31 00:00:00+0000', tz='UTC', offset='C'), 'id': '05f8bb65c841410b8e995044bf29d18a', 'filled': 0}]",2015-03-31 20:00:00+00:00,2015-03,2015-03-31 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,1319,[],0.0194
